		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000011011   92  100   81   94   91   91  100   90  3.278002 0.915720 SUCCESS  13
000011101   91   86   77  102   90   94   95  113  8.880867 0.352445 SUCCESS  14
000011111  104   80   90  103  104   97   84  106  7.953713 0.438005 SUCCESS  15
000100011   97   98  131  100   87   96   84   98 16.934067 0.030803 SUCCESS  16
000100101   91  105  111   79  110   90   97   95  9.773201 0.281306 SUCCESS  17
000100111   99   85   93   90   83  107   94   91  4.796064 0.779134 SUCCESS  18
000101001   90   92  100  104  100   92   83  108  5.393798 0.714776 SUCCESS  19
000101011   91  110   93  105   95   89   95   84  5.507473 0.702212 SUCCESS  20
000101101   91   86   92   93   86  113   97   84  6.871578 0.550550 SUCCESS  21
000101111   96  103   69   95  106  107   90   94 11.282728 0.186188 SUCCESS  22
000110011  103  104   95   89   96   94   96  108  4.044714 0.853067 SUCCESS  23
000110101   89   83  109   87   93  100  102   83  7.140575 0.521545 SUCCESS  24
000110111  115  106   87  101   90   95  103   92  8.071484 0.426519 SUCCESS  25
000111001  100  102   84   98   98   94   99  101  3.029828 0.932472 SUCCESS  26
000111011   80   91   82   97   90   99  101   95  5.193757 0.736681 SUCCESS  27
